state	county	county_name	county_href	metro	metro_name	metro_href	cities
Minnesota	Sibley	Sibley County, Minnesota	/wiki/Sibley_County,_Minnesota	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	/wiki/Minneapolis-St._Paul-Bloomington,_MN-WI_Metropolitan_Statistical_Area	['Minneapolis', 'St. Paul', 'Bloomington']
Minnesota	Stearns	Stearns County, Minnesota	/wiki/Stearns_County,_Minnesota	St. Cloud, MN Metropolitan Statistical Area	St. Cloud, MN Metropolitan Statistical Area	/wiki/St._Cloud,_MN_Metropolitan_Statistical_Area	['St. Cloud']
Minnesota	Steele	Steele County, Minnesota	/wiki/Steele_County,_Minnesota	Owatonna, MN Micropolitan Statistical Area	Owatonna, MN Micropolitan Statistical Area	/wiki/Owatonna,_MN_Micropolitan_Statistical_Area	['Owatonna']
Minnesota	Stevens	Stevens County, Minnesota	/wiki/Stevens_County,_Minnesota				[]
Minnesota	Swift	Swift County, Minnesota	/wiki/Swift_County,_Minnesota				[]
Minnesota	Todd	Todd County, Minnesota	/wiki/Todd_County,_Minnesota				[]
Minnesota	Traverse	Traverse County, Minnesota	/wiki/Traverse_County,_Minnesota				[]
Minnesota	Wabasha	Wabasha County, Minnesota	/wiki/Wabasha_County,_Minnesota	Rochester, MN Metropolitan Statistical Area	Rochester, MN Metropolitan Statistical Area	/wiki/Rochester,_MN_Metropolitan_Statistical_Area	['Rochester']
Minnesota	Wadena	Wadena County, Minnesota	/wiki/Wadena_County,_Minnesota				[]
Minnesota	Waseca	Waseca County, Minnesota	/wiki/Waseca_County,_Minnesota				[]
Minnesota	Washington	Washington County, Minnesota	/wiki/Washington_County,_Minnesota	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	/wiki/Minneapolis-St._Paul-Bloomington,_MN-WI_Metropolitan_Statistical_Area	['Minneapolis', 'St. Paul', 'Bloomington']
Minnesota	Watonwan	Watonwan County, Minnesota	/wiki/Watonwan_County,_Minnesota				[]
Minnesota	Wilkin	Wilkin County, Minnesota	/wiki/Wilkin_County,_Minnesota	Wahpeton, ND-MN Micropolitan Statistical Area	Wahpeton, ND-MN Micropolitan Statistical Area	/wiki/Wahpeton,_ND-MN_Micropolitan_Statistical_Area	['Wahpeton']
Minnesota	Winona	Winona County, Minnesota	/wiki/Winona_County,_Minnesota	Winona, MN Micropolitan Statistical Area	Winona, MN Micropolitan Statistical Area	/wiki/Winona,_MN_Micropolitan_Statistical_Area	['Winona']
Minnesota	Wright	Wright County, Minnesota	/wiki/Wright_County,_Minnesota	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area	/wiki/Minneapolis-St._Paul-Bloomington,_MN-WI_Metropolitan_Statistical_Area	['Minneapolis', 'St. Paul', 'Bloomington']
Minnesota	Yellow Medicine	Yellow Medicine County, Minnesota	/wiki/Yellow_Medicine_County,_Minnesota				[]
Mississippi	Adams	Adams County, Mississippi	/wiki/Adams_County,_Mississippi	Natchez, MS-LA Micropolitan Statistical Area	Natchez, MS-LA Micropolitan Statistical Area	/wiki/Natchez,_MS-LA_Micropolitan_Statistical_Area	['Natchez']
Mississippi	Alcorn	Alcorn County, Mississippi	/wiki/Alcorn_County,_Mississippi	Corinth, MS Micropolitan Statistical Area	Corinth, MS Micropolitan Statistical Area	/wiki/Corinth,_MS_Micropolitan_Statistical_Area	['Corinth']
Mississippi	Amite	Amite County, Mississippi	/wiki/Amite_County,_Mississippi	McComb, MS Micropolitan Statistical Area	McComb, MS Micropolitan Statistical Area	/wiki/McComb,_MS_Micropolitan_Statistical_Area	['McComb']
Mississippi	Attala	Attala County, Mississippi	/wiki/Attala_County,_Mississippi				[]
Mississippi	Benton	Benton County, Mississippi	/wiki/Benton_County,_Mississippi	Memphis, TN-MS-AR Metropolitan Statistical Area	Memphis, TN-MS-AR Metropolitan Statistical Area	/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area	['Memphis']
Mississippi	Bolivar	Bolivar County, Mississippi	/wiki/Bolivar_County,_Mississippi	Cleveland, MS Micropolitan Statistical Area	Cleveland, MS Micropolitan Statistical Area	/wiki/Cleveland,_MS_Micropolitan_Statistical_Area	['Cleveland']
Mississippi	Calhoun	Calhoun County, Mississippi	/wiki/Calhoun_County,_Mississippi				[]
Mississippi	Carroll	Carroll County, Mississippi	/wiki/Carroll_County,_Mississippi	Greenwood, MS Micropolitan Statistical Area	Greenwood, MS Micropolitan Statistical Area	/wiki/Greenwood,_MS_Micropolitan_Statistical_Area	['Greenwood']
Mississippi	Chickasaw	Chickasaw County, Mississippi	/wiki/Chickasaw_County,_Mississippi				[]
Mississippi	Choctaw	Choctaw County, Mississippi	/wiki/Choctaw_County,_Mississippi				[]
Mississippi	Claiborne	Claiborne County, Mississippi	/wiki/Claiborne_County,_Mississippi	Vicksburg, MS Micropolitan Statistical Area	Vicksburg, MS Micropolitan Statistical Area	/wiki/Vicksburg,_MS_Micropolitan_Statistical_Area	['Vicksburg']
Mississippi	Clarke	Clarke County, Mississippi	/wiki/Clarke_County,_Mississippi	Meridian, MS Micropolitan Statistical Area	Meridian, MS Micropolitan Statistical Area	/wiki/Meridian,_MS_Micropolitan_Statistical_Area	['Meridian']
Mississippi	Clay	Clay County, Mississippi	/wiki/Clay_County,_Mississippi				[]
Mississippi	Coahoma	Coahoma County, Mississippi	/wiki/Coahoma_County,_Mississippi	Clarksdale, MS Micropolitan Statistical Area	Clarksdale, MS Micropolitan Statistical Area	/wiki/Clarksdale,_MS_Micropolitan_Statistical_Area	['Clarksdale']
Mississippi	Copiah	Copiah County, Mississippi	/wiki/Copiah_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Mississippi	Covington	Covington County, Mississippi	/wiki/Covington_County,_Mississippi				[]
Mississippi	DeSoto	DeSoto County, Mississippi	/wiki/DeSoto_County,_Mississippi	Memphis, TN-MS-AR Metropolitan Statistical Area	Memphis, TN-MS-AR Metropolitan Statistical Area	/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area	['Memphis']
Mississippi	Forrest	Forrest County, Mississippi	/wiki/Forrest_County,_Mississippi	Hattiesburg, MS Metropolitan Statistical Area	Hattiesburg, MS Metropolitan Statistical Area	/wiki/Hattiesburg,_MS_Metropolitan_Statistical_Area	['Hattiesburg']
Mississippi	Franklin	Franklin County, Mississippi	/wiki/Franklin_County,_Mississippi				[]
Mississippi	George	George County, Mississippi	/wiki/George_County,_Mississippi				[]
Mississippi	Greene	Greene County, Mississippi	/wiki/Greene_County,_Mississippi				[]
Mississippi	Grenada	Grenada County, Mississippi	/wiki/Grenada_County,_Mississippi	Grenada, MS Micropolitan Statistical Area	Grenada, MS Micropolitan Statistical Area	/wiki/Grenada,_MS_Micropolitan_Statistical_Area	['Grenada']
Mississippi	Hancock	Hancock County, Mississippi	/wiki/Hancock_County,_Mississippi	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	/wiki/Gulfport-Biloxi-Pascagoula,_MS_Metropolitan_Statistical_Area	['Gulfport', 'Biloxi', 'Pascagoula']
Mississippi	Harrison	Harrison County, Mississippi	/wiki/Harrison_County,_Mississippi	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	/wiki/Gulfport-Biloxi-Pascagoula,_MS_Metropolitan_Statistical_Area	['Gulfport', 'Biloxi', 'Pascagoula']
Mississippi	Hinds	Hinds County, Mississippi	/wiki/Hinds_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Mississippi	Holmes	Holmes County, Mississippi	/wiki/Holmes_County,_Mississippi				[]
Mississippi	Humphreys	Humphreys County, Mississippi	/wiki/Humphreys_County,_Mississippi				[]
Mississippi	Issaquena	Issaquena County, Mississippi	/wiki/Issaquena_County,_Mississippi				[]
Mississippi	Itawamba	Itawamba County, Mississippi	/wiki/Itawamba_County,_Mississippi	Tupelo, MS Micropolitan Statistical Area	Tupelo, MS Micropolitan Statistical Area	/wiki/Tupelo,_MS_Micropolitan_Statistical_Area	['Tupelo']
Mississippi	Jackson	Jackson County, Mississippi	/wiki/Jackson_County,_Mississippi	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area	/wiki/Gulfport-Biloxi-Pascagoula,_MS_Metropolitan_Statistical_Area	['Gulfport', 'Biloxi', 'Pascagoula']
Mississippi	Jasper	Jasper County, Mississippi	/wiki/Jasper_County,_Mississippi	Laurel, MS Micropolitan Statistical Area	Laurel, MS Micropolitan Statistical Area	/wiki/Laurel,_MS_Micropolitan_Statistical_Area	['Laurel']
Mississippi	Jefferson	Jefferson County, Mississippi	/wiki/Jefferson_County,_Mississippi				[]
Mississippi	Jefferson Davis	Jefferson Davis County, Mississippi	/wiki/Jefferson_Davis_County,_Mississippi				[]
Mississippi	Jones	Jones County, Mississippi	/wiki/Jones_County,_Mississippi	Laurel, MS Micropolitan Statistical Area	Laurel, MS Micropolitan Statistical Area	/wiki/Laurel,_MS_Micropolitan_Statistical_Area	['Laurel']
Mississippi	Kemper	Kemper County, Mississippi	/wiki/Kemper_County,_Mississippi	Meridian, MS Micropolitan Statistical Area	Meridian, MS Micropolitan Statistical Area	/wiki/Meridian,_MS_Micropolitan_Statistical_Area	['Meridian']
Mississippi	Lafayette	Lafayette County, Mississippi	/wiki/Lafayette_County,_Mississippi	Oxford, MS Micropolitan Statistical Area	Oxford, MS Micropolitan Statistical Area	/wiki/Oxford,_MS_Micropolitan_Statistical_Area	['Oxford']
Mississippi	Lamar	Lamar County, Mississippi	/wiki/Lamar_County,_Mississippi	Hattiesburg, MS Metropolitan Statistical Area	Hattiesburg, MS Metropolitan Statistical Area	/wiki/Hattiesburg,_MS_Metropolitan_Statistical_Area	['Hattiesburg']
Mississippi	Lauderdale	Lauderdale County, Mississippi	/wiki/Lauderdale_County,_Mississippi	Meridian, MS Micropolitan Statistical Area	Meridian, MS Micropolitan Statistical Area	/wiki/Meridian,_MS_Micropolitan_Statistical_Area	['Meridian']
Mississippi	Lawrence	Lawrence County, Mississippi	/wiki/Lawrence_County,_Mississippi				[]
Mississippi	Leake	Leake County, Mississippi	/wiki/Leake_County,_Mississippi				[]
Mississippi	Lee	Lee County, Mississippi	/wiki/Lee_County,_Mississippi	Tupelo, MS Micropolitan Statistical Area	Tupelo, MS Micropolitan Statistical Area	/wiki/Tupelo,_MS_Micropolitan_Statistical_Area	['Tupelo']
Mississippi	Leflore	Leflore County, Mississippi	/wiki/Leflore_County,_Mississippi	Greenwood, MS Micropolitan Statistical Area	Greenwood, MS Micropolitan Statistical Area	/wiki/Greenwood,_MS_Micropolitan_Statistical_Area	['Greenwood']
Mississippi	Lincoln	Lincoln County, Mississippi	/wiki/Lincoln_County,_Mississippi	Brookhaven, MS Micropolitan Statistical Area	Brookhaven, MS Micropolitan Statistical Area	/wiki/Brookhaven,_MS_Micropolitan_Statistical_Area	['Brookhaven']
Mississippi	Lowndes	Lowndes County, Mississippi	/wiki/Lowndes_County,_Mississippi	Columbus, MS Micropolitan Statistical Area	Columbus, MS Micropolitan Statistical Area	/wiki/Columbus,_MS_Micropolitan_Statistical_Area	['Columbus']
Mississippi	Madison	Madison County, Mississippi	/wiki/Madison_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Mississippi	Marion	Marion County, Mississippi	/wiki/Marion_County,_Mississippi				[]
Mississippi	Marshall	Marshall County, Mississippi	/wiki/Marshall_County,_Mississippi	Memphis, TN-MS-AR Metropolitan Statistical Area	Memphis, TN-MS-AR Metropolitan Statistical Area	/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area	['Memphis']
Mississippi	Monroe	Monroe County, Mississippi	/wiki/Monroe_County,_Mississippi				[]
Mississippi	Montgomery	Montgomery County, Mississippi	/wiki/Montgomery_County,_Mississippi				[]
Mississippi	Neshoba	Neshoba County, Mississippi	/wiki/Neshoba_County,_Mississippi				[]
Mississippi	Newton	Newton County, Mississippi	/wiki/Newton_County,_Mississippi				[]
Mississippi	Noxubee	Noxubee County, Mississippi	/wiki/Noxubee_County,_Mississippi				[]
Mississippi	Oktibbeha	Oktibbeha County, Mississippi	/wiki/Oktibbeha_County,_Mississippi	Starkville, MS Micropolitan Statistical Area	Starkville, MS Micropolitan Statistical Area	/wiki/Starkville,_MS_Micropolitan_Statistical_Area	['Starkville']
Mississippi	Panola	Panola County, Mississippi	/wiki/Panola_County,_Mississippi				[]
Mississippi	Pearl River	Pearl River County, Mississippi	/wiki/Pearl_River_County,_Mississippi	Picayune, MS Micropolitan Statistical Area	Picayune, MS Micropolitan Statistical Area	/wiki/Picayune,_MS_Micropolitan_Statistical_Area	['Picayune']
Mississippi	Perry	Perry County, Mississippi	/wiki/Perry_County,_Mississippi	Hattiesburg, MS Metropolitan Statistical Area	Hattiesburg, MS Metropolitan Statistical Area	/wiki/Hattiesburg,_MS_Metropolitan_Statistical_Area	['Hattiesburg']
Mississippi	Pike	Pike County, Mississippi	/wiki/Pike_County,_Mississippi	McComb, MS Micropolitan Statistical Area	McComb, MS Micropolitan Statistical Area	/wiki/McComb,_MS_Micropolitan_Statistical_Area	['McComb']
Mississippi	Pontotoc	Pontotoc County, Mississippi	/wiki/Pontotoc_County,_Mississippi	Tupelo, MS Micropolitan Statistical Area	Tupelo, MS Micropolitan Statistical Area	/wiki/Tupelo,_MS_Micropolitan_Statistical_Area	['Tupelo']
Mississippi	Prentiss	Prentiss County, Mississippi	/wiki/Prentiss_County,_Mississippi				[]
Mississippi	Quitman	Quitman County, Mississippi	/wiki/Quitman_County,_Mississippi				[]
Mississippi	Rankin	Rankin County, Mississippi	/wiki/Rankin_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Mississippi	Scott	Scott County, Mississippi	/wiki/Scott_County,_Mississippi				[]
Mississippi	Sharkey	Sharkey County, Mississippi	/wiki/Sharkey_County,_Mississippi				[]
Mississippi	Simpson	Simpson County, Mississippi	/wiki/Simpson_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Mississippi	Smith	Smith County, Mississippi	/wiki/Smith_County,_Mississippi				[]
Mississippi	Stone	Stone County, Mississippi	/wiki/Stone_County,_Mississippi				[]
Mississippi	Sunflower	Sunflower County, Mississippi	/wiki/Sunflower_County,_Mississippi	Indianola, MS Micropolitan Statistical Area	Indianola, MS Micropolitan Statistical Area	/wiki/Indianola,_MS_Micropolitan_Statistical_Area	['Indianola']
Mississippi	Tallahatchie	Tallahatchie County, Mississippi	/wiki/Tallahatchie_County,_Mississippi				[]
Mississippi	Tate	Tate County, Mississippi	/wiki/Tate_County,_Mississippi	Memphis, TN-MS-AR Metropolitan Statistical Area	Memphis, TN-MS-AR Metropolitan Statistical Area	/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area	['Memphis']
Mississippi	Tippah	Tippah County, Mississippi	/wiki/Tippah_County,_Mississippi				[]
Mississippi	Tishomingo	Tishomingo County, Mississippi	/wiki/Tishomingo_County,_Mississippi				[]
Mississippi	Tunica	Tunica County, Mississippi	/wiki/Tunica_County,_Mississippi	Memphis, TN-MS-AR Metropolitan Statistical Area	Memphis, TN-MS-AR Metropolitan Statistical Area	/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area	['Memphis']
Mississippi	Union	Union County, Mississippi	/wiki/Union_County,_Mississippi				[]
Mississippi	Walthall	Walthall County, Mississippi	/wiki/Walthall_County,_Mississippi				[]
Mississippi	Warren	Warren County, Mississippi	/wiki/Warren_County,_Mississippi	Vicksburg, MS Micropolitan Statistical Area	Vicksburg, MS Micropolitan Statistical Area	/wiki/Vicksburg,_MS_Micropolitan_Statistical_Area	['Vicksburg']
Mississippi	Washington	Washington County, Mississippi	/wiki/Washington_County,_Mississippi	Greenville, MS Micropolitan Statistical Area	Greenville, MS Micropolitan Statistical Area	/wiki/Greenville,_MS_Micropolitan_Statistical_Area	['Greenville']
Mississippi	Wayne	Wayne County, Mississippi	/wiki/Wayne_County,_Mississippi				[]
Mississippi	Webster	Webster County, Mississippi	/wiki/Webster_County,_Mississippi				[]
Mississippi	Wilkinson	Wilkinson County, Mississippi	/wiki/Wilkinson_County,_Mississippi				[]
Mississippi	Winston	Winston County, Mississippi	/wiki/Winston_County,_Mississippi				[]
Mississippi	Yalobusha	Yalobusha County, Mississippi	/wiki/Yalobusha_County,_Mississippi				[]
Mississippi	Yazoo	Yazoo County, Mississippi	/wiki/Yazoo_County,_Mississippi	Jackson, MS Metropolitan Statistical Area	Jackson, MS Metropolitan Statistical Area	/wiki/Jackson,_MS_Metropolitan_Statistical_Area	['Jackson']
Missouri	Adair	Adair County, Missouri	/wiki/Adair_County,_Missouri	Kirksville, MO Micropolitan Statistical Area	Kirksville, MO Micropolitan Statistical Area	/wiki/Kirksville,_MO_Micropolitan_Statistical_Area	['Kirksville']
Missouri	Andrew	Andrew County, Missouri	/wiki/Andrew_County,_Missouri	St. Joseph, MO-KS Metropolitan Statistical Area	St. Joseph, MO-KS Metropolitan Statistical Area	/wiki/St._Joseph,_MO-KS_Metropolitan_Statistical_Area	['St. Joseph']
Missouri	Atchison	Atchison County, Missouri	/wiki/Atchison_County,_Missouri				[]
Missouri	Audrain	Audrain County, Missouri	/wiki/Audrain_County,_Missouri	Mexico, MO Micropolitan Statistical Area	Mexico, MO Micropolitan Statistical Area	/wiki/Mexico,_MO_Micropolitan_Statistical_Area	['Mexico']
Missouri	Barry	Barry County, Missouri	/wiki/Barry_County,_Missouri				[]
Missouri	Barton	Barton County, Missouri	/wiki/Barton_County,_Missouri				[]
Missouri	Bates	Bates County, Missouri	/wiki/Bates_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Benton	Benton County, Missouri	/wiki/Benton_County,_Missouri				[]
Missouri	Bollinger	Bollinger County, Missouri	/wiki/Bollinger_County,_Missouri	Cape Girardeau, MO-IL Metropolitan Statistical Area	Cape Girardeau, MO-IL Metropolitan Statistical Area	/wiki/Cape_Girardeau,_MO-IL_Metropolitan_Statistical_Area	['Cape Girardeau']
Missouri	Boone	Boone County, Missouri	/wiki/Boone_County,_Missouri	Columbia, MO Metropolitan Statistical Area	Columbia, MO Metropolitan Statistical Area	/wiki/Columbia,_MO_Metropolitan_Statistical_Area	['Columbia']
Missouri	Buchanan	Buchanan County, Missouri	/wiki/Buchanan_County,_Missouri	St. Joseph, MO-KS Metropolitan Statistical Area	St. Joseph, MO-KS Metropolitan Statistical Area	/wiki/St._Joseph,_MO-KS_Metropolitan_Statistical_Area	['St. Joseph']
Missouri	Butler	Butler County, Missouri	/wiki/Butler_County,_Missouri	Poplar Bluff, MO Micropolitan Statistical Area	Poplar Bluff, MO Micropolitan Statistical Area	/wiki/Poplar_Bluff,_MO_Micropolitan_Statistical_Area	['Poplar Bluff']
Missouri	Caldwell	Caldwell County, Missouri	/wiki/Caldwell_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Callaway	Callaway County, Missouri	/wiki/Callaway_County,_Missouri	Jefferson City, MO Metropolitan Statistical Area	Jefferson City, MO Metropolitan Statistical Area	/wiki/Jefferson_City,_MO_Metropolitan_Statistical_Area	['Jefferson City']
Missouri	Camden	Camden County, Missouri	/wiki/Camden_County,_Missouri				[]
Missouri	Cape Girardeau	Cape Girardeau County, Missouri	/wiki/Cape_Girardeau_County,_Missouri	Cape Girardeau, MO-IL Metropolitan Statistical Area	Cape Girardeau, MO-IL Metropolitan Statistical Area	/wiki/Cape_Girardeau,_MO-IL_Metropolitan_Statistical_Area	['Cape Girardeau']
Missouri	Carroll	Carroll County, Missouri	/wiki/Carroll_County,_Missouri				[]
Missouri	Carter	Carter County, Missouri	/wiki/Carter_County,_Missouri				[]
Missouri	Cass	Cass County, Missouri	/wiki/Cass_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Cedar	Cedar County, Missouri	/wiki/Cedar_County,_Missouri				[]
Missouri	Chariton	Chariton County, Missouri	/wiki/Chariton_County,_Missouri				[]
Missouri	Christian	Christian County, Missouri	/wiki/Christian_County,_Missouri	Springfield, MO Metropolitan Statistical Area	Springfield, MO Metropolitan Statistical Area	/wiki/Springfield,_MO_Metropolitan_Statistical_Area	['Springfield']
Missouri	Clark	Clark County, Missouri	/wiki/Clark_County,_Missouri	Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area	Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area	/wiki/Fort_Madison-Keokuk,_IA-IL-MO_Micropolitan_Statistical_Area	['Fort Madison', 'Keokuk']
Missouri	Clay	Clay County, Missouri	/wiki/Clay_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Clinton	Clinton County, Missouri	/wiki/Clinton_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Cole	Cole County, Missouri	/wiki/Cole_County,_Missouri	Jefferson City, MO Metropolitan Statistical Area	Jefferson City, MO Metropolitan Statistical Area	/wiki/Jefferson_City,_MO_Metropolitan_Statistical_Area	['Jefferson City']
Missouri	Cooper	Cooper County, Missouri	/wiki/Cooper_County,_Missouri				[]
Missouri	Crawford	Crawford County, Missouri	/wiki/Crawford_County,_Missouri				[]
Missouri	Dade	Dade County, Missouri	/wiki/Dade_County,_Missouri				[]
Missouri	Dallas	Dallas County, Missouri	/wiki/Dallas_County,_Missouri	Springfield, MO Metropolitan Statistical Area	Springfield, MO Metropolitan Statistical Area	/wiki/Springfield,_MO_Metropolitan_Statistical_Area	['Springfield']
Missouri	Daviess	Daviess County, Missouri	/wiki/Daviess_County,_Missouri				[]
Missouri	DeKalb	DeKalb County, Missouri	/wiki/DeKalb_County,_Missouri	St. Joseph, MO-KS Metropolitan Statistical Area	St. Joseph, MO-KS Metropolitan Statistical Area	/wiki/St._Joseph,_MO-KS_Metropolitan_Statistical_Area	['St. Joseph']
Missouri	Dent	Dent County, Missouri	/wiki/Dent_County,_Missouri				[]
Missouri	Douglas	Douglas County, Missouri	/wiki/Douglas_County,_Missouri				[]
Missouri	Dunklin	Dunklin County, Missouri	/wiki/Dunklin_County,_Missouri	Kennett, MO Micropolitan Statistical Area	Kennett, MO Micropolitan Statistical Area	/wiki/Kennett,_MO_Micropolitan_Statistical_Area	['Kennett']
Missouri	Franklin	Franklin County, Missouri	/wiki/Franklin_County,_Missouri	St. Louis, MO-IL Metropolitan Statistical Area	St. Louis, MO-IL Metropolitan Statistical Area	/wiki/St._Louis,_MO-IL_Metropolitan_Statistical_Area	['St. Louis']
Missouri	Gasconade	Gasconade County, Missouri	/wiki/Gasconade_County,_Missouri				[]
Missouri	Gentry	Gentry County, Missouri	/wiki/Gentry_County,_Missouri				[]
Missouri	Greene	Greene County, Missouri	/wiki/Greene_County,_Missouri	Springfield, MO Metropolitan Statistical Area	Springfield, MO Metropolitan Statistical Area	/wiki/Springfield,_MO_Metropolitan_Statistical_Area	['Springfield']
Missouri	Grundy	Grundy County, Missouri	/wiki/Grundy_County,_Missouri				[]
Missouri	Harrison	Harrison County, Missouri	/wiki/Harrison_County,_Missouri				[]
Missouri	Henry	Henry County, Missouri	/wiki/Henry_County,_Missouri				[]
Missouri	Hickory	Hickory County, Missouri	/wiki/Hickory_County,_Missouri				[]
Missouri	Holt	Holt County, Missouri	/wiki/Holt_County,_Missouri				[]
Missouri	Howard	Howard County, Missouri	/wiki/Howard_County,_Missouri				[]
Missouri	Howell	Howell County, Missouri	/wiki/Howell_County,_Missouri	West Plains, MO Micropolitan Statistical Area	West Plains, MO Micropolitan Statistical Area	/wiki/West_Plains,_MO_Micropolitan_Statistical_Area	['West Plains']
Missouri	Iron	Iron County, Missouri	/wiki/Iron_County,_Missouri				[]
Missouri	Jackson	Jackson County, Missouri	/wiki/Jackson_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Jasper	Jasper County, Missouri	/wiki/Jasper_County,_Missouri	Joplin, MO Metropolitan Statistical Area	Joplin, MO Metropolitan Statistical Area	/wiki/Joplin,_MO_Metropolitan_Statistical_Area	['Joplin']
Missouri	Jefferson	Jefferson County, Missouri	/wiki/Jefferson_County,_Missouri	St. Louis, MO-IL Metropolitan Statistical Area	St. Louis, MO-IL Metropolitan Statistical Area	/wiki/St._Louis,_MO-IL_Metropolitan_Statistical_Area	['St. Louis']
Missouri	Johnson	Johnson County, Missouri	/wiki/Johnson_County,_Missouri	Warrensburg, MO Micropolitan Statistical Area	Warrensburg, MO Micropolitan Statistical Area	/wiki/Warrensburg,_MO_Micropolitan_Statistical_Area	['Warrensburg']
Missouri	Knox	Knox County, Missouri	/wiki/Knox_County,_Missouri				[]
Missouri	Laclede	Laclede County, Missouri	/wiki/Laclede_County,_Missouri	Lebanon, MO Micropolitan Statistical Area	Lebanon, MO Micropolitan Statistical Area	/wiki/Lebanon,_MO_Micropolitan_Statistical_Area	['Lebanon']
Missouri	Lafayette	Lafayette County, Missouri	/wiki/Lafayette_County,_Missouri	Kansas City, MO-KS Metropolitan Statistical Area	Kansas City, MO-KS Metropolitan Statistical Area	/wiki/Kansas_City,_MO-KS_Metropolitan_Statistical_Area	['Kansas City']
Missouri	Lawrence	Lawrence County, Missouri	/wiki/Lawrence_County,_Missouri				[]
Missouri	Lewis	Lewis County, Missouri	/wiki/Lewis_County,_Missouri	Quincy, IL-MO Micropolitan Statistical Area	Quincy, IL-MO Micropolitan Statistical Area	/wiki/Quincy,_IL-MO_Micropolitan_Statistical_Area	['Quincy']
Missouri	Lincoln	Lincoln County, Missouri	/wiki/Lincoln_County,_Missouri	St. Louis, MO-IL Metropolitan Statistical Area	St. Louis, MO-IL Metropolitan Statistical Area	/wiki/St._Louis,_MO-IL_Metropolitan_Statistical_Area	['St. Louis']
Missouri	Linn	Linn County, Missouri	/wiki/Linn_County,_Missouri				[]
Missouri	Livingston	Livingston County, Missouri	/wiki/Livingston_County,_Missouri				[]
